Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,WnvPresent,Year,Month,WeekofYear,YearMonth,NumMosquitos,Coord,dist_spray,sprayed
2007-09-12,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,0,2007,9,37,2007-09,9,"(41.921177, -87.79518)",7.94679075787999,1
2007-09-12,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,0,2007,9,37,2007-09,4,"(41.921177, -87.79518)",7.94679075787999,1
2007-09-18,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,0,2007,9,38,2007-09,7,"(41.921177, -87.79518)",7.94679075787999,1
2007-09-24,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,0,2007,9,39,2007-09,5,"(41.921177, -87.79518)",7.94679075787999,1
2007-10-04,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,0,2007,10,40,2007-10,9,"(41.921177, -87.79518)",7.94679075787999,1
2007-10-04,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,0,2007,10,40,2007-10,11,"(41.921177, -87.79518)",7.94679075787999,1
2007-06-26,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,6,26,2007-06,2,"(42.008314, -87.777921)",66.9921038231883,1
2007-07-02,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,7,27,2007-07,4,"(42.008314, -87.777921)",66.9921038231883,1
2007-07-02,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,7,27,2007-07,3,"(42.008314, -87.777921)",66.9921038231883,1
2007-07-11,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,7,28,2007-07,5,"(42.008314, -87.777921)",66.9921038231883,1
2007-07-11,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,7,28,2007-07,39,"(42.008314, -87.777921)",66.9921038231883,1
2007-07-11,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,7,28,2007-07,14,"(42.008314, -87.777921)",66.9921038231883,1
2007-07-18,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,7,29,2007-07,1,"(42.008314, -87.777921)",66.9921038231883,1
2007-07-18,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,7,29,2007-07,9,"(42.008314, -87.777921)",66.9921038231883,1
2007-07-18,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,7,29,2007-07,1,"(42.008314, -87.777921)",66.9921038231883,1
2007-07-27,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,7,30,2007-07,2,"(42.008314, -87.777921)",66.9921038231883,1
2007-07-27,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,7,30,2007-07,4,"(42.008314, -87.777921)",66.9921038231883,1
2007-08-01,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,8,31,2007-08,22,"(42.008314, -87.777921)",66.9921038231883,1
2007-08-01,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,1,2007,8,31,2007-08,50,"(42.008314, -87.777921)",66.9921038231883,1
2007-08-01,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,8,31,2007-08,82,"(42.008314, -87.777921)",66.9921038231883,1
2007-08-01,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,8,31,2007-08,7,"(42.008314, -87.777921)",66.9921038231883,1
2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,1,2007,8,32,2007-08,70,"(42.008314, -87.777921)",66.9921038231883,1
2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,8,32,2007-08,69,"(42.008314, -87.777921)",66.9921038231883,1
2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,8,32,2007-08,1,"(42.008314, -87.777921)",66.9921038231883,1
2007-08-15,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,1,2007,8,33,2007-08,12,"(42.008314, -87.777921)",66.9921038231883,1
2007-08-15,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,8,33,2007-08,38,"(42.008314, -87.777921)",66.9921038231883,1
2007-08-21,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,8,34,2007-08,5,"(42.008314, -87.777921)",66.9921038231883,1
2007-08-21,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,1,2007,8,34,2007-08,6,"(42.008314, -87.777921)",66.9921038231883,1
2007-08-24,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,8,34,2007-08,9,"(42.008314, -87.777921)",66.9921038231883,1
2007-08-24,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,8,34,2007-08,12,"(42.008314, -87.777921)",66.9921038231883,1
2007-09-04,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,9,36,2007-09,3,"(42.008314, -87.777921)",66.9921038231883,1
2007-09-04,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,9,36,2007-09,2,"(42.008314, -87.777921)",66.9921038231883,1
2007-09-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,9,37,2007-09,2,"(42.008314, -87.777921)",66.9921038231883,1
2007-09-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,9,37,2007-09,2,"(42.008314, -87.777921)",66.9921038231883,1
2007-09-18,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,9,38,2007-09,6,"(42.008314, -87.777921)",66.9921038231883,1
2007-09-18,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,9,38,2007-09,2,"(42.008314, -87.777921)",66.9921038231883,1
2007-09-24,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,9,39,2007-09,15,"(42.008314, -87.777921)",66.9921038231883,1
2007-10-04,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,10,40,2007-10,15,"(42.008314, -87.777921)",66.9921038231883,1
2007-10-04,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2007,10,40,2007-10,12,"(42.008314, -87.777921)",66.9921038231883,1
2009-05-28,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,5,22,2009-05,6,"(42.008314, -87.777921)",66.9921038231883,1
2009-06-02,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,6,23,2009-06,12,"(42.008314, -87.777921)",66.9921038231883,1
2009-06-02,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,6,23,2009-06,11,"(42.008314, -87.777921)",66.9921038231883,1
2009-06-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,6,24,2009-06,12,"(42.008314, -87.777921)",66.9921038231883,1
2009-06-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,6,24,2009-06,53,"(42.008314, -87.777921)",66.9921038231883,1
2009-06-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,6,24,2009-06,58,"(42.008314, -87.777921)",66.9921038231883,1
2009-06-19,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,6,25,2009-06,55,"(42.008314, -87.777921)",66.9921038231883,1
2009-06-19,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,6,25,2009-06,7,"(42.008314, -87.777921)",66.9921038231883,1
2009-06-26,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,6,26,2009-06,1,"(42.008314, -87.777921)",66.9921038231883,1
2009-06-26,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,6,26,2009-06,67,"(42.008314, -87.777921)",66.9921038231883,1
2009-06-26,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,6,26,2009-06,14,"(42.008314, -87.777921)",66.9921038231883,1
2009-07-06,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,7,28,2009-07,2,"(42.008314, -87.777921)",66.9921038231883,1
2009-07-10,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,7,28,2009-07,37,"(42.008314, -87.777921)",66.9921038231883,1
2009-07-10,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,7,28,2009-07,7,"(42.008314, -87.777921)",66.9921038231883,1
2009-07-17,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,7,29,2009-07,1,"(42.008314, -87.777921)",66.9921038231883,1
2009-07-17,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,7,29,2009-07,57,"(42.008314, -87.777921)",66.9921038231883,1
2009-07-17,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,7,29,2009-07,6,"(42.008314, -87.777921)",66.9921038231883,1
2009-07-24,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,7,30,2009-07,11,"(42.008314, -87.777921)",66.9921038231883,1
2009-07-24,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,7,30,2009-07,7,"(42.008314, -87.777921)",66.9921038231883,1
2009-07-31,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,7,31,2009-07,2,"(42.008314, -87.777921)",66.9921038231883,1
2009-07-31,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,7,31,2009-07,4,"(42.008314, -87.777921)",66.9921038231883,1
2009-07-31,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,7,31,2009-07,7,"(42.008314, -87.777921)",66.9921038231883,1
2009-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,8,32,2009-08,2,"(42.008314, -87.777921)",66.9921038231883,1
2009-09-17,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,9,38,2009-09,6,"(42.008314, -87.777921)",66.9921038231883,1
2009-09-25,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,9,39,2009-09,1,"(42.008314, -87.777921)",66.9921038231883,1
2009-10-01,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2009,10,40,2009-10,1,"(42.008314, -87.777921)",66.9921038231883,1
2011-06-17,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,6,24,2011-06,11,"(42.008314, -87.777921)",66.9921038231883,1
2011-06-17,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,6,24,2011-06,43,"(42.008314, -87.777921)",66.9921038231883,1
2011-06-24,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,6,25,2011-06,52,"(42.008314, -87.777921)",66.9921038231883,1
2011-06-24,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,6,25,2011-06,100,"(42.008314, -87.777921)",66.9921038231883,1
2011-06-24,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX SALINARIUS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,6,25,2011-06,1,"(42.008314, -87.777921)",66.9921038231883,1
2011-06-30,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,6,26,2011-06,19,"(42.008314, -87.777921)",66.9921038231883,1
2011-07-11,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,7,28,2011-07,47,"(42.008314, -87.777921)",66.9921038231883,1
2011-07-11,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,7,28,2011-07,43,"(42.008314, -87.777921)",66.9921038231883,1
2011-07-15,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,7,28,2011-07,100,"(42.008314, -87.777921)",66.9921038231883,1
2011-07-15,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,7,28,2011-07,31,"(42.008314, -87.777921)",66.9921038231883,1
2011-07-25,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,7,30,2011-07,15,"(42.008314, -87.777921)",66.9921038231883,1
2011-07-25,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,7,30,2011-07,6,"(42.008314, -87.777921)",66.9921038231883,1
2011-07-29,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,7,30,2011-07,4,"(42.008314, -87.777921)",66.9921038231883,1
2011-07-29,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,7,30,2011-07,3,"(42.008314, -87.777921)",66.9921038231883,1
2011-07-29,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,7,30,2011-07,2,"(42.008314, -87.777921)",66.9921038231883,1
2011-08-05,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,1,2011,8,31,2011-08,23,"(42.008314, -87.777921)",66.9921038231883,1
2011-08-05,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,8,31,2011-08,1,"(42.008314, -87.777921)",66.9921038231883,1
2011-08-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,8,32,2011-08,2,"(42.008314, -87.777921)",66.9921038231883,1
2011-08-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,8,32,2011-08,1,"(42.008314, -87.777921)",66.9921038231883,1
2011-08-26,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,8,34,2011-08,8,"(42.008314, -87.777921)",66.9921038231883,1
2011-09-01,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,9,35,2011-09,8,"(42.008314, -87.777921)",66.9921038231883,1
2011-09-01,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,9,35,2011-09,2,"(42.008314, -87.777921)",66.9921038231883,1
2011-09-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,9,37,2011-09,1,"(42.008314, -87.777921)",66.9921038231883,1
2011-09-16,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,9,37,2011-09,1,"(42.008314, -87.777921)",66.9921038231883,1
2011-09-23,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2011,9,38,2011-09,9,"(42.008314, -87.777921)",66.9921038231883,1
2013-06-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2013,6,23,2013-06,1,"(42.008314, -87.777921)",66.9921038231883,1
2013-06-14,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2013,6,24,2013-06,35,"(42.008314, -87.777921)",66.9921038231883,1
2013-06-21,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2013,6,25,2013-06,5,"(42.008314, -87.777921)",66.9921038231883,1
2013-06-21,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2013,6,25,2013-06,3,"(42.008314, -87.777921)",66.9921038231883,1
2013-06-27,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2013,6,26,2013-06,2,"(42.008314, -87.777921)",66.9921038231883,1
2013-07-08,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2013,7,28,2013-07,42,"(42.008314, -87.777921)",66.9921038231883,1
2013-07-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,1,2013,7,28,2013-07,33,"(42.008314, -87.777921)",66.9921038231883,1
2013-07-12,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,1,2013,7,28,2013-07,45,"(42.008314, -87.777921)",66.9921038231883,1
2013-07-19,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,0,2013,7,29,2013-07,56,"(42.008314, -87.777921)",66.9921038231883,1
